Simulation,Predator,PredatorStage,Source,TimeMeanPercent,NTimeStepsObserved
55,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Benthos,70.0591481,20
55,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Fish,29.79244233367613,20
55,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Plankton,0.1484093357973,20
55,Flounders,"Flounders in [0.000000, 5.000000[",Benthos,22.1143685,20
55,Flounders,"Flounders in [0.000000, 5.000000[",Fish,1.991917705458002,20
55,Flounders,"Flounders in [0.000000, 5.000000[",Plankton,75.8937136,20
55,Flounders,"Flounders in [35.000000, inf[",Benthos,0,20
55,Flounders,"Flounders in [35.000000, inf[",Fish,100.00000026590452,20
55,Flounders,"Flounders in [35.000000, inf[",Plankton,0,20
55,Flounders,"Flounders in [5.000000, 35.000000[",Benthos,81.9192065,20
55,Flounders,"Flounders in [5.000000, 35.000000[",Fish,18.080794061573474,20
55,Flounders,"Flounders in [5.000000, 35.000000[",Plankton,0,20
55,Goosefish,"Goosefish in [0.000000, 5.000000[",Benthos,0,20
55,Goosefish,"Goosefish in [0.000000, 5.000000[",Fish,0.3756167551314855,20
55,Goosefish,"Goosefish in [0.000000, 5.000000[",Plankton,99.62438322955,20
55,Goosefish,"Goosefish in [46.500000, inf[",Benthos,0,20
55,Goosefish,"Goosefish in [46.500000, inf[",Fish,99.99999995010536,20
55,Goosefish,"Goosefish in [46.500000, inf[",Plankton,0,20
55,Goosefish,"Goosefish in [5.000000, 46.500000[",Benthos,40.3910554,20
55,Goosefish,"Goosefish in [5.000000, 46.500000[",Fish,22.266222295781503,20
55,Goosefish,"Goosefish in [5.000000, 46.500000[",Plankton,37.34272306,20
55,Hakes,"Hakes in [0.000000, 5.000000[",Benthos,29.007898,20
55,Hakes,"Hakes in [0.000000, 5.000000[",Fish,2.6397267068205053,20
55,Hakes,"Hakes in [0.000000, 5.000000[",Plankton,68.352375750525,20
55,Hakes,"Hakes in [23.200001, inf[",Benthos,0,20
55,Hakes,"Hakes in [23.200001, inf[",Fish,100.0000001965043,20
55,Hakes,"Hakes in [23.200001, inf[",Plankton,0,20
55,Hakes,"Hakes in [5.000000, 23.200001[",Benthos,70.02532805,20
55,Hakes,"Hakes in [5.000000, 23.200001[",Fish,29.974672009920216,20
55,Hakes,"Hakes in [5.000000, 23.200001[",Plankton,0,20
55,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Benthos,51.265561875,20
55,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Fish,0.5286612606263501,20
55,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Plankton,48.205776908815004,20
55,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Benthos,61.45409325,20
55,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Fish,38.545906242659534,20
55,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Plankton,0,20
55,MiscellaneousDemersals,"MiscellaneousDemersals in [5.000000, 17.500000[",Benthos,80.2307137,20
55,MiscellaneousDemersals,"MiscellaneousDemersals in [5.000000, 17.500000[",Fish,5.367304517453326,20
55,MiscellaneousDemersals,"MiscellaneousDemersals in [5.000000, 17.500000[",Plankton,14.401981349583,20
55,Scup,"Scup in [0.000000, 5.000000[",Benthos,80.0069044,20
55,Scup,"Scup in [0.000000, 5.000000[",Fish,0.31227552764014826,20
55,Scup,"Scup in [0.000000, 5.000000[",Plankton,19.68082066117,20
55,Scup,"Scup in [15.500000, inf[",Benthos,62.2503125,20
55,Scup,"Scup in [15.500000, inf[",Fish,37.74968775164437,20
55,Scup,"Scup in [15.500000, inf[",Plankton,0,20
55,Scup,"Scup in [5.000000, 15.500000[",Benthos,80.9722306,20
55,Scup,"Scup in [5.000000, 15.500000[",Fish,19.027769829889635,20
55,Scup,"Scup in [5.000000, 15.500000[",Plankton,0,20
55,ShallowDemersal,"ShallowDemersal in [0.000000, 5.000000[",Benthos,0,20
55,ShallowDemersal,"ShallowDemersal in [0.000000, 5.000000[",Fish,0.6812815008906731,20
55,ShallowDemersal,"ShallowDemersal in [0.000000, 5.000000[",Plankton,99.3187183582,20
55,ShallowDemersal,"ShallowDemersal in [22.100000, inf[",Benthos,0,20
55,ShallowDemersal,"ShallowDemersal in [22.100000, inf[",Fish,79.50688676775412,20
55,ShallowDemersal,"ShallowDemersal in [22.100000, inf[",Plankton,20.49311311,20
55,ShallowDemersal,"ShallowDemersal in [5.000000, 22.100000[",Benthos,0,20
55,ShallowDemersal,"ShallowDemersal in [5.000000, 22.100000[",Fish,17.269124210951038,20
55,ShallowDemersal,"ShallowDemersal in [5.000000, 22.100000[",Plankton,82.730874319205,20
55,SkateRays,"SkateRays in [0.000000, 37.500000[",Benthos,75.98572970000001,20
55,SkateRays,"SkateRays in [0.000000, 37.500000[",Fish,24.01426983192244,20
55,SkateRays,"SkateRays in [0.000000, 37.500000[",Plankton,0,20
55,SkateRays,"SkateRays in [37.500000, inf[",Benthos,49.95473415,20
55,SkateRays,"SkateRays in [37.500000, inf[",Fish,50.04526600352971,20
55,SkateRays,"SkateRays in [37.500000, inf[",Plankton,0,20
55,SpinyDogfish,"SpinyDogfish in [0.000000, 80.900002[",Benthos,58.71176835,20
55,SpinyDogfish,"SpinyDogfish in [0.000000, 80.900002[",Fish,41.28823226432388,20
55,SpinyDogfish,"SpinyDogfish in [0.000000, 80.900002[",Plankton,0,20
55,SpinyDogfish,"SpinyDogfish in [80.900002, inf[",Benthos,48.52797905,20
55,SpinyDogfish,"SpinyDogfish in [80.900002, inf[",Fish,51.47202061292148,20
55,SpinyDogfish,"SpinyDogfish in [80.900002, inf[",Plankton,0,20
55,Squids,"Squids in [0.000000, 5.000000[",Benthos,0,20
55,Squids,"Squids in [0.000000, 5.000000[",Fish,7.6211237300565,20
55,Squids,"Squids in [0.000000, 5.000000[",Plankton,92.3788765035,20
55,Squids,"Squids in [15.000000, inf[",Benthos,0,20
55,Squids,"Squids in [15.000000, inf[",Fish,100.00000012113632,20
55,Squids,"Squids in [15.000000, inf[",Plankton,0,20
55,Squids,"Squids in [5.000000, 15.000000[",Benthos,0,20
55,Squids,"Squids in [5.000000, 15.000000[",Fish,90.14430382005,20
55,Squids,"Squids in [5.000000, 15.000000[",Plankton,9.855696157907,20
55,StripedBass,"StripedBass in [0.000000, 5.000000[",Benthos,0,20
55,StripedBass,"StripedBass in [0.000000, 5.000000[",Fish,0.24252925518737048,20
55,StripedBass,"StripedBass in [0.000000, 5.000000[",Plankton,99.757470788,20
55,StripedBass,"StripedBass in [5.000000, 50.000000[",Benthos,32.53539645,20
55,StripedBass,"StripedBass in [5.000000, 50.000000[",Fish,36.380687843651224,20
55,StripedBass,"StripedBass in [5.000000, 50.000000[",Plankton,31.0839159419,20
55,StripedBass,"StripedBass in [50.000000, inf[",Benthos,0.006869499508997999,20
55,StripedBass,"StripedBass in [50.000000, inf[",Fish,99.99313026560446,20
55,StripedBass,"StripedBass in [50.000000, inf[",Plankton,0,20
55,WhitePerch,"WhitePerch in [0.000000, 5.000000[",Benthos,36.143067529411766,17
55,WhitePerch,"WhitePerch in [0.000000, 5.000000[",Fish,4.5947586627693475,17
55,WhitePerch,"WhitePerch in [0.000000, 5.000000[",Plankton,59.262174208352945,17
55,WhitePerch,"WhitePerch in [14.250000, inf[",Benthos,28.8268843375,16
55,WhitePerch,"WhitePerch in [14.250000, inf[",Fish,71.17311548395914,16
55,WhitePerch,"WhitePerch in [14.250000, inf[",Plankton,0,16
55,WhitePerch,"WhitePerch in [5.000000, 14.250000[",Benthos,71.11468675,12
55,WhitePerch,"WhitePerch in [5.000000, 14.250000[",Fish,28.885313742929537,12
55,WhitePerch,"WhitePerch in [5.000000, 14.250000[",Plankton,0,12
55,WinterFlounder,"WinterFlounder in [0.000000, 5.000000[",Benthos,32.13046105,20
55,WinterFlounder,"WinterFlounder in [0.000000, 5.000000[",Fish,0.14545295202572,20
55,WinterFlounder,"WinterFlounder in [0.000000, 5.000000[",Plankton,67.7240876,20
55,WinterFlounder,"WinterFlounder in [26.799999, inf[",Benthos,0,20
55,WinterFlounder,"WinterFlounder in [26.799999, inf[",Fish,100.00000014045412,20
55,WinterFlounder,"WinterFlounder in [26.799999, inf[",Plankton,0,20
55,WinterFlounder,"WinterFlounder in [5.000000, 26.799999[",Benthos,86.9193106,20
55,WinterFlounder,"WinterFlounder in [5.000000, 26.799999[",Fish,12.170103679999794,20
55,WinterFlounder,"WinterFlounder in [5.000000, 26.799999[",Plankton,0.9105858849999999,20
56,AtlanticHerring,"AtlanticHerring in [0.000000, 5.000000[",Benthos,0,20
56,AtlanticHerring,"AtlanticHerring in [0.000000, 5.000000[",Fish,0.3365418195849618,20
56,AtlanticHerring,"AtlanticHerring in [0.000000, 5.000000[",Plankton,99.6634579535,20
56,AtlanticHerring,"AtlanticHerring in [16.700001, inf[",Benthos,0,20
56,AtlanticHerring,"AtlanticHerring in [16.700001, inf[",Fish,36.91351395181263,20
56,AtlanticHerring,"AtlanticHerring in [16.700001, inf[",Plankton,63.086486,20
56,AtlanticHerring,"AtlanticHerring in [5.000000, 16.700001[",Benthos,0,20
56,AtlanticHerring,"AtlanticHerring in [5.000000, 16.700001[",Fish,4.553371832827552,20
56,AtlanticHerring,"AtlanticHerring in [5.000000, 16.700001[",Plankton,95.446629273685,20
56,AtlanticMackerel,"AtlanticMackerel in [0.000000, 5.000000[",Benthos,0,20
56,AtlanticMackerel,"AtlanticMackerel in [0.000000, 5.000000[",Fish,0.1041875660472666,20
56,AtlanticMackerel,"AtlanticMackerel in [0.000000, 5.000000[",Plankton,99.89581269765,20
56,AtlanticMackerel,"AtlanticMackerel in [28.700001, inf[",Benthos,0,20
56,AtlanticMackerel,"AtlanticMackerel in [28.700001, inf[",Fish,73.350207544366,20
56,AtlanticMackerel,"AtlanticMackerel in [28.700001, inf[",Plankton,26.6497927,20
56,AtlanticMackerel,"AtlanticMackerel in [5.000000, 28.700001[",Benthos,0,20
56,AtlanticMackerel,"AtlanticMackerel in [5.000000, 28.700001[",Fish,27.115271613871457,20
56,AtlanticMackerel,"AtlanticMackerel in [5.000000, 28.700001[",Plankton,72.88472830348,20
56,AtlanticTomcod,"AtlanticTomcod in [0.000000, 5.000000[",Benthos,62.8234965,2
56,AtlanticTomcod,"AtlanticTomcod in [0.000000, 5.000000[",Fish,1.1130561487269026,2
56,AtlanticTomcod,"AtlanticTomcod in [0.000000, 5.000000[",Plankton,36.06344784985,2
56,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Benthos,11.980341,2
56,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Fish,88.0196588117095,2
56,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Plankton,0,2
56,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Benthos,92.51171500000001,2
56,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Fish,7.48828381346728,2
56,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Plankton,0,2
56,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Benthos,0,20
56,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Fish,0.37665779028903,20
56,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Plankton,99.6233422776,20
56,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Benthos,0,20
56,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Fish,0.2229032134673371,20
56,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Plankton,99.777096485025,20
56,Benthopelagics,"Benthopelagics in [4.000000, inf[",Benthos,0,20
56,Benthopelagics,"Benthopelagics in [4.000000, inf[",Fish,0.8419344942328254,20
56,Benthopelagics,"Benthopelagics in [4.000000, inf[",Plankton,99.1580654338568,20
56,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Benthos,24.0005706,20
56,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Fish,1.091909905172559,20
56,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Plankton,74.9075194949,20
56,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Benthos,39.0242291,20
56,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Fish,60.975770457440156,20
56,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Plankton,0,20
56,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Benthos,69.2059415,20
56,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Fish,30.33099886115816,20
56,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Plankton,0.4630595588295,20
56,Flounders,"Flounders in [0.000000, 5.000000[",Benthos,20.8896473,20
56,Flounders,"Flounders in [0.000000, 5.000000[",Fish,1.9744622126890086,20
56,Flounders,"Flounders in [0.000000, 5.000000[",Plankton,77.1358899,20
56,Flounders,"Flounders in [35.000000, inf[",Benthos,0,20
56,Flounders,"Flounders in [35.000000, inf[",Fish,100.00000001006906,20
56,Flounders,"Flounders in [35.000000, inf[",Plankton,0,20
56,Flounders,"Flounders in [5.000000, 35.000000[",Benthos,82.41546665,20
56,Flounders,"Flounders in [5.000000, 35.000000[",Fish,17.58453317889158,20
56,Flounders,"Flounders in [5.000000, 35.000000[",Plankton,0,20
56,Goosefish,"Goosefish in [0.000000, 5.000000[",Benthos,0,20
56,Goosefish,"Goosefish in [0.000000, 5.000000[",Fish,0.40377732186270965,20
56,Goosefish,"Goosefish in [0.000000, 5.000000[",Plankton,99.5962226472,20
56,Goosefish,"Goosefish in [46.500000, inf[",Benthos,0,20
56,Goosefish,"Goosefish in [46.500000, inf[",Fish,100.00000014150731,20
56,Goosefish,"Goosefish in [46.500000, inf[",Plankton,0,20
56,Goosefish,"Goosefish in [5.000000, 46.500000[",Benthos,38.8256401,20
56,Goosefish,"Goosefish in [5.000000, 46.500000[",Fish,23.13009276895944,20
56,Goosefish,"Goosefish in [5.000000, 46.500000[",Plankton,38.04426615,20
56,Hakes,"Hakes in [0.000000, 5.000000[",Benthos,27.8964538,20
56,Hakes,"Hakes in [0.000000, 5.000000[",Fish,2.2323387467527915,20
56,Hakes,"Hakes in [0.000000, 5.000000[",Plankton,69.87120783205,20
56,Hakes,"Hakes in [23.200001, inf[",Benthos,0,20
56,Hakes,"Hakes in [23.200001, inf[",Fish,100.00000004577643,20
56,Hakes,"Hakes in [23.200001, inf[",Plankton,0,20
56,Hakes,"Hakes in [5.000000, 23.200001[",Benthos,70.81964070000001,20
56,Hakes,"Hakes in [5.000000, 23.200001[",Fish,29.18035944040396,20
56,Hakes,"Hakes in [5.000000, 23.200001[",Plankton,0,20
56,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Benthos,64.136229285,20
56,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Fish,0.2862938008937281,20
56,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Plankton,35.57747666181,20
56,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Benthos,69.7047,20
56,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Fish,30.295300530175357,20
56,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Plankton,0,20
56,MiscellaneousDemersals,"MiscellaneousDemersals in [5.000000, 17.500000[",Benthos,87.2738634,20
56,MiscellaneousDemersals,"MiscellaneousDemersals in [5.000000, 17.500000[",Fish,4.476648787063605,20
56,MiscellaneousDemersals,"MiscellaneousDemersals in [5.000000, 17.500000[",Plankton,8.249487450966,20
56,Scup,"Scup in [0.000000, 5.000000[",Benthos,78.76036625,20
56,Scup,"Scup in [0.000000, 5.000000[",Fish,0.36700218873827173,20
56,Scup,"Scup in [0.000000, 5.000000[",Plankton,20.872631837885,20
56,Scup,"Scup in [15.500000, inf[",Benthos,64.23820415,20
56,Scup,"Scup in [15.500000, inf[",Fish,35.76179605317394,20
56,Scup,"Scup in [15.500000, inf[",Plankton,0,20
56,Scup,"Scup in [5.000000, 15.500000[",Benthos,79.802368,20
56,Scup,"Scup in [5.000000, 15.500000[",Fish,20.197632040150182,20
56,Scup,"Scup in [5.000000, 15.500000[",Plankton,0,20
56,ShallowDemersal,"ShallowDemersal in [0.000000, 5.000000[",Benthos,0,20
56,ShallowDemersal,"ShallowDemersal in [0.000000, 5.000000[",Fish,0.4863531398627817,20
56,ShallowDemersal,"ShallowDemersal in [0.000000, 5.000000[",Plankton,99.51364747995,20
56,ShallowDemersal,"ShallowDemersal in [22.100000, inf[",Benthos,0,20
56,ShallowDemersal,"ShallowDemersal in [22.100000, inf[",Fish,78.59460217518146,20
56,ShallowDemersal,"ShallowDemersal in [22.100000, inf[",Plankton,21.405397475,20
56,ShallowDemersal,"ShallowDemersal in [5.000000, 22.100000[",Benthos,0,20
56,ShallowDemersal,"ShallowDemersal in [5.000000, 22.100000[",Fish,16.917105936168124,20
56,ShallowDemersal,"ShallowDemersal in [5.000000, 22.100000[",Plankton,83.082892567335,20
56,SkateRays,"SkateRays in [0.000000, 37.500000[",Benthos,77.1051968,20
56,SkateRays,"SkateRays in [0.000000, 37.500000[",Fish,22.894802643284258,20
56,SkateRays,"SkateRays in [0.000000, 37.500000[",Plankton,0,20
56,SkateRays,"SkateRays in [37.500000, inf[",Benthos,51.2737473,20
56,SkateRays,"SkateRays in [37.500000, inf[",Fish,48.7262527119474,20
56,SkateRays,"SkateRays in [37.500000, inf[",Plankton,0,20
56,SpinyDogfish,"SpinyDogfish in [0.000000, 80.900002[",Benthos,60.7847656,20
56,SpinyDogfish,"SpinyDogfish in [0.000000, 80.900002[",Fish,39.21523451673557,20
56,SpinyDogfish,"SpinyDogfish in [0.000000, 80.900002[",Plankton,0,20
56,SpinyDogfish,"SpinyDogfish in [80.900002, inf[",Benthos,50.0998116,20
56,SpinyDogfish,"SpinyDogfish in [80.900002, inf[",Fish,49.90018868837809,20
56,SpinyDogfish,"SpinyDogfish in [80.900002, inf[",Plankton,0,20
56,Squids,"Squids in [0.000000, 5.000000[",Benthos,0,20
56,Squids,"Squids in [0.000000, 5.000000[",Fish,12.8314153213235,20
56,Squids,"Squids in [0.000000, 5.000000[",Plankton,87.168584833525,20
56,Squids,"Squids in [15.000000, inf[",Benthos,0,20
56,Squids,"Squids in [15.000000, inf[",Fish,99.99999980697083,20
56,Squids,"Squids in [15.000000, inf[",Plankton,0,20
56,Squids,"Squids in [5.000000, 15.000000[",Benthos,0,20
56,Squids,"Squids in [5.000000, 15.000000[",Fish,92.060579593245,20
56,Squids,"Squids in [5.000000, 15.000000[",Plankton,7.939419912992,20
56,StripedBass,"StripedBass in [0.000000, 5.000000[",Benthos,0,20
56,StripedBass,"StripedBass in [0.000000, 5.000000[",Fish,0.47362221550843275,20
56,StripedBass,"StripedBass in [0.000000, 5.000000[",Plankton,99.52637712785,20
56,StripedBass,"StripedBass in [5.000000, 50.000000[",Benthos,33.865598,20
56,StripedBass,"StripedBass in [5.000000, 50.000000[",Fish,35.208945331616114,20
56,StripedBass,"StripedBass in [5.000000, 50.000000[",Plankton,30.925456297,20
56,StripedBass,"StripedBass in [50.000000, inf[",Benthos,0.006750763801578,20
56,StripedBass,"StripedBass in [50.000000, inf[",Fish,99.9932491811021,20
56,StripedBass,"StripedBass in [50.000000, inf[",Plankton,0,20
56,WhitePerch,"WhitePerch in [0.000000, 5.000000[",Benthos,33.82732140777778,18
56,WhitePerch,"WhitePerch in [0.000000, 5.000000[",Fish,3.6814730137082763,18
56,WhitePerch,"WhitePerch in [0.000000, 5.000000[",Plankton,62.491206076266664,18
56,WhitePerch,"WhitePerch in [14.250000, inf[",Benthos,66.7811673125,16
56,WhitePerch,"WhitePerch in [14.250000, inf[",Fish,33.21883273327595,16
56,WhitePerch,"WhitePerch in [14.250000, inf[",Plankton,0,16
56,WhitePerch,"WhitePerch in [5.000000, 14.250000[",Benthos,76.50460875,20
56,WhitePerch,"WhitePerch in [5.000000, 14.250000[",Fish,23.495391569141038,20
56,WhitePerch,"WhitePerch in [5.000000, 14.250000[",Plankton,0,20
56,WinterFlounder,"WinterFlounder in [0.000000, 5.000000[",Benthos,31.87841925,20
56,WinterFlounder,"WinterFlounder in [0.000000, 5.000000[",Fish,0.22377179872231615,20
56,WinterFlounder,"WinterFlounder in [0.000000, 5.000000[",Plankton,67.8978097,20
56,WinterFlounder,"WinterFlounder in [26.799999, inf[",Benthos,0,20
56,WinterFlounder,"WinterFlounder in [26.799999, inf[",Fish,100.0000003005952,20
56,WinterFlounder,"WinterFlounder in [26.799999, inf[",Plankton,0,20
56,WinterFlounder,"WinterFlounder in [5.000000, 26.799999[",Benthos,87.15654115,20
56,WinterFlounder,"WinterFlounder in [5.000000, 26.799999[",Fish,11.626936369045557,20
56,WinterFlounder,"WinterFlounder in [5.000000, 26.799999[",Plankton,1.21652274,20
57,AtlanticHerring,"AtlanticHerring in [0.000000, 5.000000[",Benthos,0,20
57,AtlanticHerring,"AtlanticHerring in [0.000000, 5.000000[",Fish,0.45027025722294234,20
57,AtlanticHerring,"AtlanticHerring in [0.000000, 5.000000[",Plankton,99.54972947765,20
57,AtlanticHerring,"AtlanticHerring in [16.700001, inf[",Benthos,0,20
57,AtlanticHerring,"AtlanticHerring in [16.700001, inf[",Fish,36.2426710111432,20
57,AtlanticHerring,"AtlanticHerring in [16.700001, inf[",Plankton,63.7573295,20
57,AtlanticHerring,"AtlanticHerring in [5.000000, 16.700001[",Benthos,0,20
57,AtlanticHerring,"AtlanticHerring in [5.000000, 16.700001[",Fish,4.45144172248606,20
57,AtlanticHerring,"AtlanticHerring in [5.000000, 16.700001[",Plankton,95.54855867421625,20
57,AtlanticMackerel,"AtlanticMackerel in [0.000000, 5.000000[",Benthos,0,20
57,AtlanticMackerel,"AtlanticMackerel in [0.000000, 5.000000[",Fish,0.0941625297313817,20
57,AtlanticMackerel,"AtlanticMackerel in [0.000000, 5.000000[",Plankton,99.9058378706,20
57,AtlanticMackerel,"AtlanticMackerel in [28.700001, inf[",Benthos,0,20
57,AtlanticMackerel,"AtlanticMackerel in [28.700001, inf[",Fish,72.691279308525,20
57,AtlanticMackerel,"AtlanticMackerel in [28.700001, inf[",Plankton,27.30872065,20
57,AtlanticMackerel,"AtlanticMackerel in [5.000000, 28.700001[",Benthos,0,20
57,AtlanticMackerel,"AtlanticMackerel in [5.000000, 28.700001[",Fish,28.55906820978294,20
57,AtlanticMackerel,"AtlanticMackerel in [5.000000, 28.700001[",Plankton,71.44093075,20
57,AtlanticTomcod,"AtlanticTomcod in [0.000000, 5.000000[",Benthos,79.0506121,20
57,AtlanticTomcod,"AtlanticTomcod in [0.000000, 5.000000[",Fish,0.40016246541190825,20
57,AtlanticTomcod,"AtlanticTomcod in [0.000000, 5.000000[",Plankton,20.54922420682,20
57,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Benthos,58.6394436,20
57,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Fish,41.36055657308936,20
57,AtlanticTomcod,"AtlanticTomcod in [15.000000, inf[",Plankton,0,20
57,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Benthos,88.5703584,20
57,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Fish,11.358066278364753,20
57,AtlanticTomcod,"AtlanticTomcod in [5.000000, 15.000000[",Plankton,0.0715746293375,20
57,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Benthos,0,20
57,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Fish,0.4135514576020538,20
57,Benthopelagics,"Benthopelagics in [0.000000, 2.000000[",Plankton,99.58644856635,20
57,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Benthos,0,20
57,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Fish,0.19061115583081306,20
57,Benthopelagics,"Benthopelagics in [2.000000, 4.000000[",Plankton,99.8093882767,20
57,Benthopelagics,"Benthopelagics in [4.000000, inf[",Benthos,0,20
57,Benthopelagics,"Benthopelagics in [4.000000, inf[",Fish,0.6951119264981878,20
57,Benthopelagics,"Benthopelagics in [4.000000, inf[",Plankton,99.304887368748,20
57,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Benthos,23.63189885,20
57,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Fish,1.266286234573725,20
57,BlackSeaBass,"BlackSeaBass in [0.000000, 5.000000[",Plankton,75.1018149612,20
57,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Benthos,38.43017115,20
57,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Fish,61.56982856119954,20
57,BlackSeaBass,"BlackSeaBass in [19.100000, inf[",Plankton,0,20
57,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Benthos,71.6858558,20
57,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Fish,28.314144106132314,20
57,BlackSeaBass,"BlackSeaBass in [5.000000, 19.100000[",Plankton,0,20
57,Flounders,"Flounders in [0.000000, 5.000000[",Benthos,22.01033245,20
57,Flounders,"Flounders in [0.000000, 5.000000[",Fish,2.242378053543361,20
57,Flounders,"Flounders in [0.000000, 5.000000[",Plankton,75.74728915,20
57,Flounders,"Flounders in [35.000000, inf[",Benthos,0,20
57,Flounders,"Flounders in [35.000000, inf[",Fish,99.99999977742586,20
57,Flounders,"Flounders in [35.000000, inf[",Plankton,0,20
57,Flounders,"Flounders in [5.000000, 35.000000[",Benthos,82.32077269999999,20
57,Flounders,"Flounders in [5.000000, 35.000000[",Fish,17.67922752594045,20
57,Flounders,"Flounders in [5.000000, 35.000000[",Plankton,0,20
57,Goosefish,"Goosefish in [0.000000, 5.000000[",Benthos,0,20
57,Goosefish,"Goosefish in [0.000000, 5.000000[",Fish,0.44093201392871156,20
57,Goosefish,"Goosefish in [0.000000, 5.000000[",Plankton,99.5590680531,20
57,Goosefish,"Goosefish in [46.500000, inf[",Benthos,0,20
57,Goosefish,"Goosefish in [46.500000, inf[",Fish,100.00000001976396,20
57,Goosefish,"Goosefish in [46.500000, inf[",Plankton,0,20
57,Goosefish,"Goosefish in [5.000000, 46.500000[",Benthos,41.44072115,20
57,Goosefish,"Goosefish in [5.000000, 46.500000[",Fish,22.915695688299508,20
57,Goosefish,"Goosefish in [5.000000, 46.500000[",Plankton,35.643582805,20
57,Hakes,"Hakes in [0.000000, 5.000000[",Benthos,29.28436025,20
57,Hakes,"Hakes in [0.000000, 5.000000[",Fish,2.8806679442412713,20
57,Hakes,"Hakes in [0.000000, 5.000000[",Plankton,67.8349727185,20
57,Hakes,"Hakes in [23.200001, inf[",Benthos,0,20
57,Hakes,"Hakes in [23.200001, inf[",Fish,100.00000005710686,20
57,Hakes,"Hakes in [23.200001, inf[",Plankton,0,20
57,Hakes,"Hakes in [5.000000, 23.200001[",Benthos,69.49648979999999,20
57,Hakes,"Hakes in [5.000000, 23.200001[",Fish,30.503510439587885,20
57,Hakes,"Hakes in [5.000000, 23.200001[",Plankton,0,20
57,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Benthos,51.258658635,20
57,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Fish,0.5017672625210611,20
57,MiscellaneousDemersals,"MiscellaneousDemersals in [0.000000, 5.000000[",Plankton,48.23957438709,20
57,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Benthos,62.0176086,20
57,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Fish,37.98239134339189,20
57,MiscellaneousDemersals,"MiscellaneousDemersals in [17.500000, inf[",Plankton,0,20
