"Mean size of fish (centimeter) by Age class (year). Class i designates interval [i,i+1[."
"Time","Age","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
5.0,16.0,NaN,41.957394,NaN,40.05437,101.917725,96.63176,130.93497,45.50892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,18.0,NaN,NaN,NaN,39.74138,105.173325,98.39931,135.98155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,20.0,NaN,NaN,NaN,NaN,107.84584,99.58003,140.10669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,22.0,NaN,NaN,NaN,NaN,110.03991,100.349525,143.5293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,24.0,NaN,NaN,NaN,NaN,111.8431,100.891266,146.30388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,26.0,NaN,NaN,NaN,NaN,113.31826,101.227646,148.71323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,28.0,NaN,NaN,NaN,NaN,114.52739,NaN,150.48651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,30.0,NaN,NaN,NaN,NaN,115.51731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,32.0,NaN,NaN,NaN,NaN,116.32868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,34.0,NaN,NaN,NaN,NaN,116.993805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,36.0,NaN,NaN,NaN,NaN,117.53778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,38.0,NaN,NaN,NaN,NaN,117.98419,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,40.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,0.0,1.199387,1.8518367,1.0137894,0.8695223,34.15228,NaN,1.2218212,27.242645,3.135005,36.47581,16.26588,1.4438258,1.871316,2.0888495,1.620633,NaN,10.90282
6.0,2.0,21.802374,32.750683,NaN,NaN,49.64741,NaN,NaN,47.821987,NaN,44.067154,34.512585,35.72679,NaN,32.093903,23.394936,NaN,24.670088
6.0,4.0,30.205883,32.656616,52.300232,36.26462,60.2105,59.388184,71.067116,52.84369,NaN,50.61275,44.855785,47.285706,NaN,33.180004,27.922674,19.992407,NaN
6.0,6.0,31.865875,40.159924,57.543877,39.10891,70.597115,62.878124,79.19374,52.208412,NaN,55.38857,50.105404,48.803436,NaN,35.03169,29.496298,21.650822,NaN
6.0,8.0,32.666134,40.74642,60.571323,41.547302,79.48702,73.23996,95.840256,48.22452,NaN,61.927868,53.841965,48.24551,NaN,NaN,NaN,24.94221,NaN
6.0,10.0,32.30752,41.432583,NaN,42.17709,86.64947,82.18193,107.94091,46.259567,NaN,65.78203,55.79116,46.863197,NaN,NaN,NaN,26.917753,NaN
6.0,12.0,31.862818,41.742542,NaN,41.950092,92.53553,88.4982,117.604164,45.69469,NaN,68.357254,56.611393,45.877888,NaN,NaN,NaN,NaN,NaN
6.0,14.0,31.557966,41.884403,NaN,41.404312,97.44162,92.85571,125.29093,45.54716,NaN,70.07598,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,16.0,NaN,41.94871,NaN,40.804134,101.47688,95.813965,131.31287,45.51888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,18.0,NaN,NaN,NaN,40.29711,104.79642,97.831894,136.06296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,20.0,NaN,NaN,NaN,NaN,107.52992,99.18144,139.53407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,22.0,NaN,NaN,NaN,NaN,109.7736,100.110435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,24.0,NaN,NaN,NaN,NaN,111.62111,100.70109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,26.0,NaN,NaN,NaN,NaN,113.13336,101.04329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,28.0,NaN,NaN,NaN,NaN,114.374466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,30.0,NaN,NaN,NaN,NaN,115.39212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,32.0,NaN,NaN,NaN,NaN,116.22491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,34.0,NaN,NaN,NaN,NaN,116.90771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,36.0,NaN,NaN,NaN,NaN,117.467804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,38.0,NaN,NaN,NaN,NaN,117.926285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,40.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,0.0,1.1914018,1.9095712,1.0443729,0.81999993,33.99587,NaN,1.1774354,26.29089,3.0641215,36.494278,16.060432,1.3341678,1.8347168,4.516414,1.6465847,NaN,12.569258
7.0,2.0,21.517326,25.812962,27.089476,NaN,49.677677,NaN,NaN,48.30544,NaN,43.979633,33.989403,38.50621,NaN,29.946436,21.97729,NaN,24.31452
7.0,4.0,29.348116,33.56389,55.16241,NaN,60.98653,NaN,73.11832,52.912853,NaN,52.58426,44.116074,43.113052,NaN,33.142166,27.236578,NaN,NaN
7.0,6.0,32.441116,34.06048,55.9505,40.201477,68.83125,64.82697,82.801445,53.23028,NaN,55.33379,50.472366,49.67619,NaN,33.67108,29.001818,22.161425,NaN
7.0,8.0,33.41727,40.501415,62.0453,42.469803,78.898224,70.96291,96.41455,50.21885,NaN,62.03542,54.39249,49.534794,NaN,NaN,NaN,25.32214,NaN
7.0,10.0,33.021713,41.293518,NaN,43.414734,86.00779,79.69967,108.39894,47.005524,NaN,65.914894,56.40199,47.876762,NaN,NaN,NaN,27.39098,NaN
7.0,12.0,32.346508,41.679283,NaN,43.161503,91.96168,86.52845,117.99595,45.894394,NaN,68.467545,57.182056,46.481277,NaN,NaN,NaN,NaN,NaN
7.0,14.0,31.936975,41.85391,NaN,42.461582,96.89744,91.49594,125.85957,45.59822,NaN,70.15339,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,16.0,NaN,41.935764,NaN,41.64397,101.016045,94.84266,131.97006,45.53853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,18.0,NaN,NaN,NaN,40.92898,104.39868,97.1654,136.31743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,20.0,NaN,NaN,NaN,NaN,107.18993,98.736046,140.2281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,22.0,NaN,NaN,NaN,NaN,109.48726,99.80828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,24.0,NaN,NaN,NaN,NaN,111.377426,100.44856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,26.0,NaN,NaN,NaN,NaN,112.93343,100.86882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,28.0,NaN,NaN,NaN,NaN,114.20816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,30.0,NaN,NaN,NaN,NaN,115.25415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,32.0,NaN,NaN,NaN,NaN,116.111115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,34.0,NaN,NaN,NaN,NaN,116.81405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,36.0,NaN,NaN,NaN,NaN,117.39063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,38.0,NaN,NaN,NaN,NaN,117.86232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,40.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,0.0,1.1966019,1.7973485,1.0415066,0.82813966,33.785995,NaN,1.2199029,25.778965,3.1675065,36.53389,16.065107,1.3828404,1.7786891,5.850615,1.6622051,NaN,11.007894
8.0,2.0,21.362991,24.200872,25.927023,NaN,49.6687,NaN,NaN,48.410625,NaN,44.147953,34.23362,41.082443,NaN,29.233648,21.658186,NaN,24.473875
8.0,4.0,28.183712,36.705276,NaN,NaN,60.954693,NaN,NaN,52.95775,NaN,52.729416,44.505657,43.773476,NaN,NaN,28.070374,NaN,NaN
8.0,6.0,33.0557,34.384945,58.79311,41.328323,69.56286,66.60829,87.92702,53.644646,NaN,57.449917,51.31725,50.289043,NaN,33.72038,29.64154,23.72796,NaN
8.0,8.0,33.883797,41.01147,62.853188,43.16718,78.0479,68.958115,94.860374,52.630013,NaN,61.31738,54.698742,50.74499,NaN,NaN,30.740986,25.074202,NaN
8.0,10.0,33.817482,41.108234,NaN,44.484234,85.405334,76.91075,108.559326,48.34686,NaN,66.03043,56.978615,49.175945,NaN,NaN,NaN,27.671726,NaN
8.0,12.0,32.94295,41.59122,NaN,44.34504,91.397026,84.357506,118.45522,46.28983,NaN,68.5719,57.75567,47.322163,NaN,NaN,NaN,NaN,NaN
8.0,14.0,32.321842,41.8113,NaN,43.556313,96.363174,89.816505,126.31211,45.702126,NaN,70.21294,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,16.0,NaN,41.9149,NaN,42.58041,100.53194,93.685394,132.32298,45.57903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,18.0,NaN,NaN,NaN,41.64759,103.97951,96.341995,136.50975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,20.0,NaN,NaN,NaN,NaN,106.82767,98.10322,141.46805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,22.0,NaN,NaN,NaN,NaN,109.181175,99.31241,143.2932,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,24.0,NaN,NaN,NaN,NaN,111.117805,100.19009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,26.0,NaN,NaN,NaN,NaN,112.715996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,28.0,NaN,NaN,NaN,NaN,114.02627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,30.0,NaN,NaN,NaN,NaN,115.103226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
