"Mean size of fish (centimeter) by Age class (year). Class i designates interval [i,i+1[."
"Time","Age","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
5.0,8.0,27.758411,NaN,NaN,NaN,82.76232,93.2642,102.16515,NaN,NaN,57.309174,55.73823,45.26023,NaN,NaN,NaN,NaN,NaN
5.0,10.0,NaN,NaN,NaN,NaN,89.49866,97.16432,113.50051,NaN,NaN,63.60887,57.193512,45.075397,NaN,NaN,NaN,NaN,NaN
5.0,12.0,NaN,NaN,NaN,35.97091,94.998825,99.26263,122.600586,NaN,NaN,67.13319,57.751987,45.05163,NaN,NaN,NaN,NaN,NaN
5.0,14.0,NaN,NaN,NaN,NaN,99.546326,100.34921,129.62242,NaN,NaN,69.12361,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,16.0,NaN,NaN,NaN,37.746456,103.24339,101.01429,135.16814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,18.0,NaN,NaN,NaN,37.913395,106.27372,101.39423,139.65633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,20.0,NaN,NaN,NaN,NaN,108.75854,101.627266,143.26932,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,22.0,NaN,NaN,NaN,NaN,110.79166,101.75911,146.1681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,24.0,NaN,NaN,NaN,NaN,112.46407,101.85364,148.51746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,26.0,NaN,NaN,NaN,NaN,113.828766,101.901245,150.36673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,28.0,NaN,NaN,NaN,NaN,114.947,101.93633,152.03488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,30.0,NaN,NaN,NaN,NaN,115.86318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,32.0,NaN,NaN,NaN,NaN,116.61219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,34.0,NaN,NaN,NaN,NaN,117.22632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,36.0,NaN,NaN,NaN,NaN,117.72898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,38.0,NaN,NaN,NaN,NaN,118.14039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,40.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,0.0,2.9565177,5.9595137,1.5774187,2.424681,34.17713,11.587236,3.0710304,3.6452353,4.408231,6.146721,18.31344,6.4870796,2.6264527,2.0521905,4.1887393,NaN,NaN
6.0,2.0,13.345644,25.770172,20.855597,13.077419,52.07774,52.09758,35.19997,28.549911,NaN,27.838903,33.913143,22.52178,NaN,12.454153,15.284381,11.502224,NaN
6.0,4.0,15.147773,30.579203,30.999075,19.73008,63.596428,80.27963,73.81204,NaN,NaN,34.749893,50.06714,35.75729,NaN,14.256755,15.590975,NaN,NaN
6.0,6.0,20.03964,NaN,NaN,NaN,73.919624,84.5185,89.45689,NaN,NaN,47.249405,53.358883,NaN,NaN,18.316584,NaN,NaN,NaN
6.0,8.0,NaN,NaN,NaN,NaN,82.56792,93.898705,103.0057,NaN,NaN,57.478897,56.853058,NaN,NaN,NaN,NaN,NaN,NaN
6.0,10.0,NaN,NaN,NaN,NaN,89.369736,98.30156,114.8266,NaN,NaN,62.68474,58.281258,NaN,NaN,NaN,NaN,NaN,NaN
6.0,12.0,NaN,NaN,NaN,NaN,94.87803,100.33096,123.963104,NaN,NaN,67.66895,58.73642,NaN,NaN,NaN,NaN,NaN,NaN
6.0,14.0,NaN,NaN,NaN,NaN,99.42951,101.22476,131.0415,NaN,NaN,69.286385,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,16.0,NaN,NaN,NaN,NaN,103.14976,101.63671,136.5393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,18.0,NaN,NaN,NaN,NaN,106.19202,101.85686,140.87532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,20.0,NaN,NaN,NaN,NaN,108.688705,101.95312,144.36253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,22.0,NaN,NaN,NaN,NaN,110.73503,101.997215,147.12271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,24.0,NaN,NaN,NaN,NaN,112.41373,102.0102,149.34189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,26.0,NaN,NaN,NaN,NaN,113.78921,102.01986,151.10913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,28.0,NaN,NaN,NaN,NaN,114.91341,102.00579,152.62677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,30.0,NaN,NaN,NaN,NaN,115.83486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,32.0,NaN,NaN,NaN,NaN,116.58984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,34.0,NaN,NaN,NaN,NaN,117.207016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,36.0,NaN,NaN,NaN,NaN,117.71364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,38.0,NaN,NaN,NaN,NaN,118.127686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,40.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,0.0,2.206434,7.128621,1.5794071,2.1657455,34.73297,11.473688,2.6643152,3.1319253,4.322397,6.741582,19.379906,5.408516,2.672354,2.2391346,4.465673,NaN,NaN
7.0,2.0,13.799735,25.962683,22.117443,13.007072,51.354443,56.984924,40.07375,26.894611,NaN,26.43026,34.73588,23.730186,NaN,12.784314,16.70732,NaN,NaN
7.0,4.0,15.86105,31.722986,31.484905,20.742754,65.25161,NaN,NaN,NaN,NaN,35.79354,45.0335,32.79354,NaN,14.797859,16.524305,NaN,NaN
7.0,6.0,17.554253,32.488483,37.3914,23.025019,72.11399,87.78161,92.89617,NaN,NaN,44.33183,54.55726,39.841503,NaN,15.369175,16.276846,NaN,NaN
7.0,8.0,NaN,NaN,NaN,NaN,82.438644,94.41573,103.91406,NaN,NaN,58.92287,57.75519,NaN,NaN,NaN,NaN,NaN,NaN
7.0,10.0,NaN,NaN,NaN,NaN,89.22569,99.34867,115.942764,NaN,NaN,61.134018,59.349792,NaN,NaN,NaN,NaN,NaN,NaN
7.0,12.0,NaN,NaN,NaN,NaN,94.76423,101.47754,125.15018,NaN,NaN,NaN,59.761284,NaN,NaN,NaN,NaN,NaN,NaN
7.0,14.0,NaN,NaN,NaN,NaN,99.29672,102.22992,132.37979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,16.0,NaN,NaN,NaN,NaN,103.05065,102.36664,137.88826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,18.0,NaN,NaN,NaN,NaN,106.10631,102.42807,142.11089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,20.0,NaN,NaN,NaN,NaN,108.615005,102.352066,145.47612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,22.0,NaN,NaN,NaN,NaN,110.67321,102.27882,148.12404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,24.0,NaN,NaN,NaN,NaN,112.358154,102.202225,150.20465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,26.0,NaN,NaN,NaN,NaN,113.74489,102.16131,151.90443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,28.0,NaN,NaN,NaN,NaN,114.87675,102.1138,153.22336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,30.0,NaN,NaN,NaN,NaN,115.80456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,32.0,NaN,NaN,NaN,NaN,116.56499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,34.0,NaN,NaN,NaN,NaN,117.18659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,36.0,NaN,NaN,NaN,NaN,117.696465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,38.0,NaN,NaN,NaN,NaN,118.11381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,40.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,0.0,2.7879384,6.3999944,1.5654168,1.7209013,35.077305,11.619787,2.8532043,4.0368133,4.470806,7.9609313,19.490274,6.519477,2.6509097,1.9483908,4.291861,NaN,NaN
8.0,2.0,13.97633,25.512594,20.57297,13.766628,51.493164,59.130077,46.498486,27.05144,NaN,25.709934,35.632122,23.242666,NaN,12.283392,15.463773,NaN,NaN
8.0,4.0,16.245373,31.195942,31.393435,18.936264,64.225845,73.67152,60.201645,NaN,NaN,36.89311,45.44472,33.292416,NaN,15.229963,18.938765,NaN,NaN
8.0,6.0,18.061636,32.837566,37.424576,23.458462,73.56604,90.97108,92.68302,NaN,NaN,45.538612,56.253223,41.502625,NaN,15.647823,16.437305,NaN,NaN
8.0,8.0,21.099236,NaN,NaN,NaN,81.966034,94.04995,105.83669,NaN,NaN,54.103416,58.35242,NaN,NaN,NaN,NaN,NaN,NaN
8.0,10.0,NaN,NaN,NaN,NaN,89.059265,100.12868,116.65834,NaN,NaN,NaN,60.335396,NaN,NaN,NaN,NaN,NaN,NaN
8.0,12.0,NaN,NaN,NaN,NaN,94.64992,102.6162,126.27338,NaN,NaN,NaN,60.782578,NaN,NaN,NaN,NaN,NaN,NaN
8.0,14.0,NaN,NaN,NaN,NaN,99.186485,103.31393,133.58875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,16.0,NaN,NaN,NaN,NaN,102.94277,103.27532,139.14023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,18.0,NaN,NaN,NaN,NaN,106.01762,103.04302,143.35988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,20.0,NaN,NaN,NaN,NaN,108.536865,102.80903,146.6089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,22.0,NaN,NaN,NaN,NaN,110.60584,102.60958,149.14758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,24.0,NaN,NaN,NaN,NaN,112.30292,102.456604,151.11354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,26.0,NaN,NaN,NaN,NaN,113.695854,102.3262,152.6835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,28.0,NaN,NaN,NaN,NaN,114.83793,102.223976,153.89572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,30.0,NaN,NaN,NaN,NaN,115.77148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,32.0,NaN,NaN,NaN,NaN,116.53701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,34.0,NaN,NaN,NaN,NaN,117.16446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
