"% of prey species (in rows) in the diet of predator species (in col)"
"Time","Prey",AtlanticHerring,AtlanticMackerel,BlackSeaBass,Scup,SpinyDogfish,StripedBass,Goosefish,WinterFlounder,Squids,Flounders,SkateRays,Hakes,Benthopelagics,MiscellaneousDemersals,ShallowDemersal,WhitePerch,AtlanticTomcod
5.0,Benthos,0.0,0.0,77.275024,68.751785,45.741646,29.837603,14.971927,65.19422,76.90993,39.84857,70.3942,66.413506,0.0,88.29045,0.0,42.63771,NaN
6.0,AtlanticHerring,0.08688921,0.0058396277,6.4919813E-4,3.923982E-4,0.1195204,0.30594736,0.28241262,0.16086991,0.021628171,0.46651027,0.088700466,0.0037121489,0.14595117,0.031245412,2.4696416E-4,6.0131925E-4,NaN
6.0,AtlanticMackerel,0.0022575737,0.008140891,0.03070987,0.004419318,0.7550067,0.48985943,1.4140682,0.3531976,0.05053942,1.0385876,0.46081722,0.0155848535,0.0033763214,0.018658195,0.0023202638,0.0,NaN
6.0,BlackSeaBass,1.5648436E-4,0.0030909616,8.0037856E-4,3.2759414E-4,0.024446838,0.0062773274,0.2588502,0.006608021,0.0019986236,0.057826743,0.010514205,0.007821523,6.786556E-4,4.919011E-4,7.556523E-4,0.0,NaN
6.0,Scup,2.7455613E-5,0.002717184,6.1029766E-4,1.401722E-4,0.025580345,0.0060950187,1.6479985,0.0012211567,0.0011398039,0.002623199,9.29802E-4,0.004342099,0.0016584685,1.3994734E-4,1.4051347E-4,0.0,NaN
6.0,SpinyDogfish,0.0,0.0,8.5366555E-5,0.0,0.041231275,0.06532849,7.603653,0.0,0.0,0.081919216,3.157332E-4,0.0026690506,0.0,0.0,0.0,0.0,NaN
6.0,StripedBass,0.0,0.0,0.0,0.0,0.0,0.0,0.017640011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
6.0,Goosefish,0.0,0.0,0.0,0.0,0.0,0.0,0.09134192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
6.0,WinterFlounder,2.2252583E-5,1.1465117E-5,2.9688923E-5,1.2161365E-6,4.828866E-4,0.0016311647,0.23379655,7.225312E-6,1.5419664E-5,0.001641708,2.4251069E-5,1.03015145E-5,9.146091E-6,2.2928929E-5,6.2299846E-4,3.97641E-5,NaN
6.0,Squids,0.036828566,1.104816,0.751111,0.12775508,30.752333,15.426381,40.264957,14.01965,1.5200914,36.67251,16.717283,2.6875534,0.32683712,0.40089896,0.12575367,0.0,NaN
6.0,Flounders,0.04875529,2.676417E-4,1.4765689E-4,4.690468E-4,0.023923123,0.007164204,2.7355726,0.004050383,0.0013453823,0.0,0.0,0.0010681441,0.010325841,0.0038209718,0.008607301,2.6593095E-4,NaN
6.0,SkateRays,2.9733288E-5,0.0014210339,8.3392096E-4,6.248665E-4,0.5481087,0.5448615,12.299131,0.019822331,0.004085399,1.9419489,0.06488069,0.009877843,0.0,0.0013488203,4.1031282E-5,0.0,NaN
6.0,Hakes,1.8359699E-5,0.003562751,5.878348E-4,0.0010160957,0.042210836,0.006294717,3.2438314,0.002126623,0.0013476793,0.02899723,0.0048566908,0.00367779,9.0457377E-4,1.109677E-4,2.3841388E-4,0.0,NaN
6.0,Benthopelagics,0.011999904,0.44522193,0.07523283,0.07632689,2.199602,7.6028423,0.6404775,5.4466906,0.33050147,4.8175616,1.9530047,0.44148642,0.907991,0.39971116,0.09096151,15.094521,NaN
6.0,MiscellaneousDemersals,0.65022504,0.037251204,0.10705218,0.25236344,12.893622,43.02738,19.24088,8.184953,0.57413644,15.490607,5.5013094,0.5228444,1.5912703,1.261134,0.94239986,0.15488912,NaN
6.0,ShallowDemersal,0.12535799,0.0015242238,0.007961133,7.1785884E-4,0.4990791,3.2529604,0.7309131,0.65075934,0.15162587,0.56517124,0.26355433,0.0062885373,0.18685602,0.2424447,0.26346266,5.9142203,NaN
6.0,WhitePerch,1.1349676E-9,0.0,0.0,0.0,0.0,6.843965E-4,0.0,9.000995E-8,0.0,1.1962012E-5,0.0,0.0,7.005619E-8,5.3414593E-9,9.137031E-8,3.2729395E-6,NaN
6.0,AtlanticTomcod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
6.0,Diazotrophs,0.35020694,0.09631909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29347765,0.0,0.03608415,0.025427558,NaN
6.0,LargePhytoplankton,6.45951E-8,4.5663765E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0195332E-7,0.0,3.7446353E-7,5.6061584E-8,NaN
6.0,LargeZooplankton,2.7354035,25.548807,6.3894234,5.8388453,5.3033156,2.1958303,0.0,3.2947333,10.175185,0.0,3.574641,14.25389,23.623083,5.1488028,15.814825,5.6173744,NaN
6.0,MediumPhytoplankton,2.4032092,0.71007097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1825514,0.0,1.5058547,0.2819571,NaN
6.0,MediumZooplankton,26.61256,28.830822,11.919705,12.718497,2.0404475,0.35781953,0.0,4.289799,9.38368,0.0,1.720542,13.040044,26.191036,5.1030807,35.69884,11.931041,NaN
6.0,SmallPhytoplankton,32.941727,25.579098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.987999,0.0,16.225992,6.593169,NaN
6.0,SmallZooplankton,33.994328,17.62102,3.0510163,13.041225,0.0,0.0,0.0,1.3853725,0.0,0.0,0.0,2.2130516,27.545994,0.14235899,29.282852,13.124878,NaN
6.0,Benthos,0.0,0.0,77.66405,67.936874,44.73109,26.702642,9.2944765,62.180138,77.78268,38.834084,69.638626,66.78608,0.0,87.24573,0.0,41.261612,NaN
7.0,AtlanticHerring,0.11727371,0.001958079,5.975373E-4,6.5414066E-4,0.12103324,0.2778496,0.381893,0.20117629,0.024428748,0.44455826,0.07943704,0.0011108412,0.15905182,0.033136386,1.3628925E-4,0.0012204043,NaN
7.0,AtlanticMackerel,0.0018766972,0.016463308,0.026494285,0.010738324,0.79162335,0.8273725,1.3453956,0.3429728,0.0555645,1.0757792,0.3480879,0.030809393,0.0036053993,0.006891377,0.002293277,0.0,NaN
7.0,BlackSeaBass,3.1633835E-4,0.003954665,0.0016356764,1.2004703E-4,0.01995785,0.0057391855,0.37217382,0.0108314715,0.0035949477,0.048871484,0.010404619,0.010208595,7.8328873E-4,4.8655007E-4,9.676338E-4,0.0,NaN
7.0,Scup,4.1267835E-5,0.0029592132,0.0010921815,1.6505053E-4,0.019063042,0.003566852,1.6124183,0.0011796468,0.0011043694,0.0022032359,0.0011235133,0.0048673553,0.0013435036,1.7630696E-4,6.9969625E-5,0.0,NaN
7.0,SpinyDogfish,0.0,0.0,9.907535E-5,0.0,0.040055618,0.08008191,11.064849,0.0,0.0,0.07790341,3.1458656E-4,0.0021344877,0.0,0.0,0.0,0.0,NaN
7.0,StripedBass,0.0,0.0,0.0,0.0,0.0,0.0,0.024230286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
7.0,Goosefish,0.0,0.0,0.0,0.0,0.0,0.0,0.074429825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
7.0,WinterFlounder,4.334581E-5,1.1731145E-5,1.3271629E-5,5.1992737E-7,3.2275837E-4,0.0012087756,0.20528366,1.1358267E-5,8.641988E-6,0.001635309,1.561389E-5,5.1457005E-6,6.578066E-6,1.4745496E-5,3.339061E-4,2.7242257E-5,NaN
7.0,Squids,0.036943767,0.9866801,0.79488546,0.10243434,29.605406,13.649969,35.04478,12.143704,1.4417986,34.83255,16.186375,2.3029704,0.28310812,0.31577837,0.09676722,0.0,NaN
7.0,Flounders,0.044489015,1.363726E-4,5.8511472E-5,5.0531374E-4,0.020064665,0.0064212047,3.476632,0.0042962665,0.0015228636,0.0,0.0,7.7225256E-4,0.014864593,0.002800332,0.0062032267,6.9627987E-4,NaN
7.0,SkateRays,1.6642358E-5,3.1444192E-4,4.939109E-4,5.505433E-4,0.55234313,0.50265956,14.697139,0.031075686,0.0052008685,2.0107393,0.0713283,0.008010279,0.0,0.0010125642,2.9357352E-5,0.0,NaN
7.0,Hakes,5.7131663E-5,0.0043476536,9.410096E-4,0.001047342,0.0356605,0.005354693,3.0474973,0.004201638,0.0014546891,0.026613168,0.0050952504,0.0015652688,8.9952786E-4,1.1530888E-4,9.2163886E-5,0.0,NaN
7.0,Benthopelagics,0.0066729737,0.3167432,0.06628609,0.09409834,1.7186319,6.150287,0.6630985,5.132281,0.27991986,3.741757,1.612333,0.25989628,0.7560335,0.31231463,0.071955346,11.353596,NaN
7.0,MiscellaneousDemersals,0.69620067,0.05486477,0.08630163,0.30395424,14.348632,49.52255,24.081907,7.941908,0.69942236,17.415325,5.7611175,0.85776204,2.137321,1.3425319,0.75746953,0.36663568,NaN
7.0,ShallowDemersal,0.21713458,0.0050032344,0.010118479,6.46433E-4,0.48795506,3.3734536,0.52687186,0.90906215,0.1275526,0.5465586,0.2345174,0.004519627,0.12484657,0.1671268,0.53304935,5.0176,NaN
7.0,WhitePerch,1.0482296E-9,0.0,0.0,0.0,0.0,7.427734E-4,0.0,1.9650837E-7,0.0,5.5468904E-6,0.0,0.0,7.676309E-8,4.4952158E-9,8.6823505E-8,2.75033E-6,NaN
7.0,AtlanticTomcod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
7.0,Diazotrophs,0.20427822,0.102810435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35822862,0.0,0.035174258,0.021782944,NaN
7.0,LargePhytoplankton,7.701585E-8,4.3486725E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55769E-7,0.0,3.9975615E-7,6.734857E-8,NaN
7.0,LargeZooplankton,3.0419014,26.444288,6.544488,5.673873,5.5697694,1.9223248,0.0,3.3720663,10.30403,0.0,3.7047899,13.926464,22.495216,5.5179925,15.848145,5.878229,NaN
7.0,MediumPhytoplankton,2.2084892,0.7959153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0804695,0.0,1.2548188,0.38819176,NaN
7.0,MediumZooplankton,26.474607,27.250902,11.203424,11.814297,2.0564735,0.28553465,0.0,4.4419665,9.4733715,0.0,1.6794302,12.556697,26.783045,5.272992,36.736973,15.193809,NaN
7.0,SmallPhytoplankton,32.341038,24.221273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.729696,0.0,19.00598,7.9196477,NaN
7.0,SmallZooplankton,34.60862,19.791372,3.05077,11.866224,0.0,0.0,0.0,1.4697487,0.0,0.0,0.0,2.1881623,26.071482,0.19136393,25.649544,16.400696,NaN
7.0,Benthos,0.0,0.0,78.2123,70.13069,44.613007,23.384886,3.3813982,63.99352,77.581024,39.775497,70.30563,67.84405,0.0,86.835266,0.0,37.457867,NaN
8.0,AtlanticHerring,0.16594598,0.0052958815,1.9212918E-4,0.0012629663,0.116890065,0.40580028,0.51383525,0.37546304,0.026343685,0.4184169,0.09035266,0.0052619404,0.18469939,0.024914797,2.925868E-4,0.00955479,NaN
8.0,AtlanticMackerel,9.263641E-4,0.01383769,0.048511047,0.0030569683,0.7178416,0.6048312,1.6770138,0.4286954,0.05929731,1.0109217,0.38620567,0.008823568,0.009690706,0.021616291,0.0021998463,0.0,NaN
8.0,BlackSeaBass,4.8422994E-4,0.0047492674,0.0011138534,6.558038E-4,0.023454312,0.006647511,0.4376655,0.0092524225,0.003771814,0.055507958,0.0071575087,0.008637393,0.0010487147,0.001217853,0.0022539545,0.0,NaN
8.0,Scup,1.152076E-5,0.0018421311,6.2868174E-4,6.0852348E-5,0.013917601,0.002001732,1.7924225,0.0010586426,0.0010253347,0.002268425,0.0013249195,0.0045085954,0.0016059258,1.7370649E-4,5.0986913E-5,0.0,NaN
8.0,SpinyDogfish,0.0,0.0,1.02918464E-4,0.0,0.040360507,0.10133898,14.258665,0.0,0.0,0.07335077,4.594711E-4,0.0022383055,0.0,0.0,0.0,0.0,NaN
8.0,StripedBass,0.0,0.0,0.0,0.0,0.0,0.0,0.020661918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
8.0,Goosefish,0.0,0.0,0.0,0.0,0.0,0.0,0.06589973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
8.0,WinterFlounder,1.6797192E-5,1.048497E-5,1.1300749E-5,5.21399E-7,2.101543E-4,0.0011065134,0.18542114,7.393161E-6,7.745834E-6,0.0010354116,1.04376595E-5,4.504443E-6,4.168484E-6,2.0293943E-5,4.3530003E-4,2.9479681E-5,NaN
8.0,Squids,0.034573164,0.93553036,0.5112837,0.07509503,28.702425,12.389843,33.783573,11.316597,1.524609,33.69131,15.827875,2.9623528,0.34887058,0.46159777,0.031744123,0.0,NaN
8.0,Flounders,0.025318235,3.6231962E-5,3.11695E-5,4.937895E-4,0.015210232,0.0058171824,4.3013945,0.0046271747,0.0016995455,0.0,0.0,0.0016018089,0.0077183577,0.002484397,0.0063868486,5.770854E-4,NaN
8.0,SkateRays,2.1908241E-5,3.5853562E-4,7.388758E-4,4.4583148E-4,0.550674,0.66141,15.579232,0.026603216,0.0057381233,2.0579767,0.07092497,0.021025755,0.0,0.0016792527,1.728279E-5,0.0,NaN
8.0,Hakes,1.582389E-5,0.0024970702,6.050918E-4,5.8677164E-4,0.03081862,0.00442142,3.3090918,0.005734436,0.0014056915,0.051104408,0.005366699,0.002607984,4.157263E-4,1.4915496E-4,6.2655904E-6,0.0,NaN
8.0,Benthopelagics,0.008757033,0.19115928,0.054413453,0.035141625,1.4205643,4.8152795,0.35570922,4.1414814,0.215557,3.2382617,1.2807883,0.16805258,0.5704705,0.25919873,0.012424006,9.768847,NaN
8.0,MiscellaneousDemersals,0.4634308,0.054648176,0.07244197,0.13230604,15.899211,54.388657,22.680433,8.3883,0.5662472,19.273436,5.9885783,0.5623603,1.1206399,1.2131827,1.6659065,0.45068777,NaN
8.0,ShallowDemersal,0.25144392,0.0020006928,0.007666657,4.3144642E-4,0.44633874,2.7052352,0.617642,0.5790496,0.1136015,0.3617374,0.2069669,0.0034532223,0.1555292,0.36966994,0.42379522,2.6795318,NaN
8.0,WhitePerch,4.2869015E-9,0.0,0.0,0.0,0.0,2.7037263E-4,0.0,1.9600036E-7,0.0,4.1348176E-6,0.0,0.0,1.309125E-7,6.6083405E-9,4.6725972E-8,1.6903456E-6,NaN
8.0,AtlanticTomcod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
8.0,Diazotrophs,0.44726378,0.121970184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36061537,0.0,0.03441653,0.04127887,NaN
8.0,LargePhytoplankton,6.411399E-8,4.4434768E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.119719E-7,0.0,3.9557915E-7,6.156558E-8,NaN
8.0,LargeZooplankton,2.6960988,25.722603,6.4295163,5.9311094,5.4847426,1.8543444,0.0,3.563823,10.274065,0.0,3.7424505,14.039362,22.014053,5.538851,15.610434,5.9888425,NaN
8.0,MediumPhytoplankton,2.266857,0.76234007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1865333,0.0,1.2825302,0.42876533,NaN
8.0,MediumZooplankton,27.04602,28.837032,12.546194,11.911805,2.0750058,0.26163816,0.0,4.936168,9.420545,0.0,1.800497,12.327105,26.30068,5.920297,36.40869,16.214626,NaN
8.0,SmallPhytoplankton,31.420902,24.536718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.351141,0.0,18.259195,8.820347,NaN
8.0,SmallZooplankton,35.17191,18.807371,3.4971166,12.52114,0.0,0.0,0.0,1.6820396,0.0,0.0,0.0,2.0878475,27.386284,0.12605982,26.259218,18.386883,NaN
8.0,Benthos,0.0,0.0,76.82943,69.386406,44.462334,21.791357,0.42133898,64.5411,77.78609,39.76467,70.59104,67.794754,0.0,86.05888,0.0,37.21003,NaN
9.0,AtlanticHerring,0.19971937,0.0012057502,2.327197E-4,7.045705E-4,0.12456255,0.42847633,0.4377716,0.15175895,0.026864087,0.40736008,0.09988423,0.026131347,0.22649668,0.04871314,1.21021534E-4,0.011934435,NaN
9.0,AtlanticMackerel,0.001424134,0.03278151,0.0485781,0.0066157733,1.0076758,0.5500942,1.4740231,0.50243497,0.07372056,1.165067,0.47189945,0.04443985,0.0077662733,0.022577278,0.0022951437,0.0,NaN
9.0,BlackSeaBass,4.142821E-4,0.002870643,0.0015984095,9.021794E-4,0.039000653,0.0063608205,0.5715867,0.014123098,0.0050523845,0.079850085,0.017346604,0.015483635,0.0011047759,8.922161E-4,0.0042859763,0.0,NaN
9.0,Scup,1.5904978E-5,0.001544616,3.043081E-4,1.190014E-4,0.011659102,0.0014515078,1.3548844,0.0015471786,9.3140645E-4,0.0054437383,0.0014148107,0.0018222008,9.4605476E-4,1.4143347E-4,7.5415905E-6,0.0,NaN
9.0,SpinyDogfish,0.0,0.0,1.1585649E-4,0.0,0.042668086,0.09606715,16.491999,0.0,0.0,0.069204316,7.8770146E-4,0.005524564,0.0,0.0,0.0,0.0,NaN
9.0,StripedBass,0.0,0.0,0.0,0.0,0.0,0.0,0.038042285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
9.0,Goosefish,0.0,0.0,0.0,0.0,0.0,0.0,0.04388776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
9.0,WinterFlounder,1.1466178E-5,2.472581E-5,6.097636E-6,9.565204E-8,1.552717E-4,8.8660925E-4,0.2612125,6.420596E-6,5.450369E-6,7.599862E-4,9.188326E-6,8.159112E-6,3.3820784E-6,4.391057E-6,2.446952E-4,2.0942487E-5,NaN
9.0,Squids,0.022844637,1.0264301,0.4980903,0.10390621,29.466301,13.634096,32.900734,13.829943,1.5275725,33.794674,16.399769,4.347261,0.31549114,0.5855411,0.053036593,0.0,NaN
9.0,Flounders,0.026546443,8.382061E-5,1.4388483E-4,1.3653356E-4,0.01155703,0.005973114,3.8143365,0.0033627504,0.0011816734,0.0,0.0,0.0013371555,0.0128317075,0.0035885437,0.010251549,0.0012427899,NaN
9.0,SkateRays,1.5596826E-5,0.0010405125,9.42011E-4,4.2018478E-4,0.53914076,0.61858577,14.867273,0.033169035,0.005965563,1.791205,0.103053845,0.02614858,0.0,0.002483189,2.522423E-5,0.0,NaN
9.0,Hakes,5.079025E-6,8.191216E-4,3.6738644E-4,3.928174E-4,0.031407893,0.006132186,2.5609426,0.004673545,4.065187E-4,0.057860855,0.00854903,0.0018499459,1.5083801E-4,6.8482936E-5,6.824132E-6,0.0,NaN
9.0,Benthopelagics,0.011991554,0.20429973,0.063270375,0.07571873,1.5765556,5.468782,0.25998205,4.581173,0.2621692,3.501251,1.433329,0.3588369,0.77103925,0.3985073,0.029296989,8.983248,NaN
9.0,MiscellaneousDemersals,0.47635657,0.047621924,0.02662791,0.22535878,15.702668,53.38499,24.46895,5.598251,0.3543978,19.057127,5.0838475,0.9717518,1.560346,1.1586359,0.4567929,0.1227217,NaN
9.0,ShallowDemersal,0.14264429,0.0011666432,0.019085452,3.2615804E-4,0.42522413,2.410639,0.45437396,0.5764888,0.15526174,0.30042434,0.19455409,0.06447961,0.12319583,0.20256957,0.35561016,1.6163645,NaN
9.0,WhitePerch,6.223353E-10,0.0,0.0,0.0,0.0,2.9221553E-4,0.0,2.0146892E-7,0.0,1.6311653E-5,0.0,0.0,1.625484E-7,1.1414275E-8,3.812425E-8,5.8992873E-6,NaN
9.0,AtlanticTomcod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
9.0,Diazotrophs,0.17648616,0.14098696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31297544,0.0,0.036620554,0.02439334,NaN
9.0,LargePhytoplankton,6.9583606E-8,4.4130846E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3328428E-7,0.0,3.7565002E-7,6.655315E-8,NaN
9.0,LargeZooplankton,3.0161867,27.382404,6.796652,5.847462,5.6795945,1.8229796,0.0,3.6811786,11.0523205,0.0,3.8372924,14.008678,24.422361,5.3722186,15.800805,6.354684,NaN
9.0,MediumPhytoplankton,2.1221075,0.7395106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0756352,0.0,1.3253555,0.4207054,NaN
9.0,MediumZooplankton,26.643349,27.350855,11.303176,11.949237,1.918505,0.23366216,0.0,4.6357946,9.517592,0.0,1.6912063,12.014049,26.079155,4.642724,35.73177,17.922518,NaN
9.0,SmallPhytoplankton,33.066467,23.529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.028881,0.0,19.585281,9.297207,NaN
9.0,SmallZooplankton,34.093414,19.536942,3.1346784,12.151939,0.0,0.0,0.0,1.5095887,0.0,0.0,0.0,2.0232413,26.061619,0.11978706,26.608196,18.10184,NaN
9.0,Benthos,0.0,0.0,78.10613,69.636765,43.423325,21.33053,0.0,64.8765,77.016556,39.769756,70.65706,66.08896,0.0,87.44155,0.0,37.143112,NaN
10.0,AtlanticHerring,0.20147568,0.0059848716,4.4535124E-4,7.8997156E-4,0.14664261,0.424329,0.4731972,0.19558336,0.029100316,0.4574387,0.12002571,0.0021090738,0.16294758,0.020166771,8.426153E-5,0.011548805,NaN
10.0,AtlanticMackerel,7.1980536E-4,0.0164866,0.030180477,0.0014485279,0.85232514,0.65017945,1.5085565,0.30147505,0.05887401,1.1071599,0.38127217,0.034426145,0.016559787,0.025613338,0.0038872245,0.0,NaN
10.0,BlackSeaBass,3.9308722E-4,0.005471274,0.0015562704,6.801831E-4,0.037847705,0.008505526,0.21480238,0.011777773,0.0042269086,0.039556894,0.019106934,0.011065215,0.0016694737,0.0012412228,0.0016906713,0.0,NaN
10.0,Scup,1.789322E-5,0.0027793031,5.6299055E-4,7.6744436E-5,0.007378739,6.8000046E-4,1.1977702,0.001346864,5.929368E-4,0.003356429,8.924201E-4,0.0021862707,6.7634607E-4,1.16230156E-4,4.550785E-5,0.0,NaN
10.0,SpinyDogfish,0.0,0.0,8.198388E-5,0.0,0.045005757,0.112293154,19.19044,0.0,0.0,0.062091,8.1694464E-4,0.0013796662,0.0,0.0,0.0,0.0,NaN
10.0,StripedBass,0.0,0.0,0.0,0.0,0.0,0.0,0.042363144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
10.0,Goosefish,0.0,0.0,0.0,0.0,0.0,0.0,0.023412969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
10.0,WinterFlounder,9.295362E-6,7.865094E-6,6.1730293E-6,7.563472E-7,1.15922165E-4,8.839306E-4,0.17144746,3.7995871E-6,4.624876E-6,6.5882085E-4,7.8873945E-6,2.2507822E-6,3.8453777E-6,9.232091E-6,1.16578805E-4,4.7791644E-5,NaN
10.0,Squids,0.038305487,0.83926105,0.35049805,0.13565736,30.16501,12.915161,32.95378,12.363642,1.4639261,34.293594,16.761158,2.9215553,0.35010964,0.52311146,0.055138838,0.0,NaN
10.0,Flounders,0.03210272,1.323434E-4,7.377008E-5,5.868834E-4,0.00948214,0.008131684,3.4217181,0.0029419633,0.0011771399,0.0,0.0,5.2679E-4,0.011823855,0.002322338,0.0010347101,5.106809E-4,NaN
10.0,SkateRays,3.1795927E-5,0.0010025548,2.8869783E-4,4.268481E-4,0.5794747,0.42752764,14.679354,0.042204235,0.006407686,1.8598868,0.08660353,0.007666606,0.0,0.002351226,3.1849035E-5,0.0,NaN
10.0,Hakes,3.0429965E-5,0.0030788225,0.001042834,0.0020599016,0.030298043,0.051437084,1.6330045,0.005543973,0.0018675016,0.04095168,0.007409711,0.006903656,0.009824062,1.4919143E-4,4.3096385E-5,0.0,NaN
10.0,Benthopelagics,0.011960603,0.35908377,0.078959994,0.060514793,1.6831181,5.9243984,0.4188525,5.404972,0.3238777,3.9957156,1.6710079,0.40259925,0.74436146,0.40048894,0.03831473,10.439916,NaN
10.0,MiscellaneousDemersals,0.34961417,0.027475351,0.049954925,0.115900666,16.57943,55.64608,23.71059,7.8536096,0.5387021,19.955355,5.305828,0.35339344,1.1025978,1.1844766,0.96726936,0.33600432,NaN
10.0,ShallowDemersal,0.11195601,0.002014942,0.009577112,3.3424783E-4,0.4184863,2.155694,0.36071068,0.4932876,0.09533551,0.35880062,0.1863347,0.004704433,0.15149629,0.24945036,0.31648654,3.3617394,NaN
10.0,WhitePerch,1.9482573E-9,0.0,0.0,0.0,0.0,3.808808E-4,0.0,1.8050655E-7,0.0,2.0717167E-5,0.0,0.0,8.451944E-8,1.9596623E-8,7.166678E-8,4.0348314E-6,NaN
10.0,AtlanticTomcod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
10.0,Diazotrophs,0.12615377,0.09379491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15378103,0.0,0.03542499,0.030298678,NaN
10.0,LargePhytoplankton,7.9050054E-8,3.803161E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3733198E-7,0.0,3.7207815E-7,5.525342E-8,NaN
10.0,LargeZooplankton,3.3270984,25.450699,6.25156,6.01775,5.220909,1.6390296,0.0,3.434591,10.760968,0.0,3.6387799,14.047051,24.159067,5.4092317,15.527891,5.8054833,NaN
10.0,MediumPhytoplankton,2.2271442,0.8758279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0682244,0.0,1.4129214,0.40868896,NaN
10.0,MediumZooplankton,25.165783,26.603989,11.387001,12.250836,1.6838809,0.20349196,0.0,4.250471,9.253197,0.0,1.5604943,12.414505,26.162634,5.292211,35.31546,15.079759,NaN
10.0,SmallPhytoplankton,34.040512,24.64054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.328268,0.0,18.406555,8.29486,NaN
10.0,SmallZooplankton,34.366688,21.072372,3.541892,12.609786,0.0,0.0,0.0,1.4474845,0.0,0.0,0.0,2.2236452,26.575954,0.10790293,27.917603,18.621473,NaN
10.0,Benthos,0.0,0.0,78.29632,68.803154,42.540596,19.831795,0.0,64.19106,77.46174,37.825413,70.26026,67.566284,0.0,86.78116,0.0,37.60967,NaN
11.0,AtlanticHerring,0.20796622,0.0026350687,5.904317E-4,6.1904814E-4,0.12810099,0.33494073,0.38336328,0.15097827,0.027121894,0.41259602,0.092352204,0.0021653397,0.1936804,0.04611152,4.588793E-5,0.022812301,NaN
11.0,AtlanticMackerel,0.0021989334,0.015344509,0.06598181,0.0061800014,1.0104021,0.96426547,1.5131963,0.53623426,0.076156974,1.2533866,0.40039894,0.022812441,0.013627884,0.043866653,0.005203902,0.0,NaN
11.0,BlackSeaBass,5.512878E-4,0.0055156406,0.0034187988,0.0024850788,0.051269613,0.053132195,0.11415436,0.015768014,0.006616153,0.09607658,0.023001969,0.021495406,0.002922774,0.002081605,0.00459046,0.0,NaN
11.0,Scup,1.7407017E-5,0.0011851937,3.7098973E-4,7.000463E-5,0.0046089175,6.144887E-4,1.0062002,7.1390247E-4,6.648411E-4,0.002368268,4.8541278E-4,0.0023504493,9.960146E-4,1.7631566E-4,2.1970987E-5,0.0,NaN
